3.270041040250023912e+01,3.106153767027248236e+01,3.354885948652196248e+01,3.281564226037834686e+01,3.160710210570172407e+01,3.031424184792754062e+01,3.159426441983515588e+01,3.319606774977438590e+01,3.103358418728085866e+01,3.257777392982984566e+01,0.000000000000000000e+00,2.977005652941431180e+01,3.233898336828718811e+01,3.155559662993591630e+01,3.068908932347672192e+01,3.215671043758627690e+01,3.172973138826368000e+01,3.174756907109470916e+01,3.212940775925022052e+01,3.336018670327996460e+01,3.230768146100368199e+01,3.130450045667226888e+01,3.090654264931893636e+01,3.390993167961666899e+01,3.189039226469904520e+01,3.131376496446858226e+01,3.279969140656406523e+01,3.230882628571397674e+01,3.214029377524860820e+01,3.301847611319870168e+01,3.211246115951175284e+01,3.249947757799472470e+01,3.233454563149174987e+01,3.224671391304117662e+01,3.342134180520534414e+01,3.250733338469173361e+01,3.097308046294623196e+01,3.279549623478191478e+01,3.357040656354718067e+01,3.249677474385160991e+01,3.223208689709903041e+01,3.268218435846644354e+01,3.192157547587870781e+01,3.335859552357408830e+01,3.108967075098365029e+01,3.217849167428735768e+01,3.279789548295029533e+01,3.044713015335798190e+01,3.234471170106355942e+01,2.952321923473921572e+01
2.880784140806301963e+01,2.995699992654764543e+01,3.278728763513404942e+01,3.120937872097712784e+01,2.680126142998933148e+01,2.998301812016392631e+01,3.207608028561996605e+01,2.729890765817921405e+01,3.253903367691104620e+01,3.233778480389997867e+01,2.977005652941431180e+01,0.000000000000000000e+00,3.267348818607587901e+01,2.655892701042959914e+01,2.699580016441033337e+01,2.757012348476042973e+01,2.782897082352074847e+01,2.903790750032686674e+01,2.798145981023870732e+01,3.269819308751297626e+01,3.053040150729855995e+01,3.287929609833082623e+01,2.776484761871137152e+01,3.312627500232677846e+01,2.665385072097221553e+01,3.173572987681414048e+01,2.906497801130285552e+01,3.214034097242975463e+01,2.669666406201188380e+01,2.788651342085369578e+01,2.976332691249221085e+01,3.235317954721766398e+01,3.145642686307306946e+01,3.225287249426379077e+01,3.239911779576883077e+01,3.145653062097708386e+01,2.455888165525928102e+01,3.249382800082322120e+01,3.406922168966720221e+01,3.312495487254143711e+01,2.859447755495283872e+01,3.036876768344848898e+01,2.928371391763381837e+01,3.199658179424359616e+01,2.366750431269936428e+01,3.147238068371180475e+01,3.176990685982980267e+01,2.719530813733363672e+01,3.082269263709412854e+01,2.666325069349480970e+01
3.107023783543630913e+01,3.288236788359217400e+01,3.243130866334920626e+01,3.078227285504548405e+01,3.067870074025739058e+01,3.404172476596395569e+01,2.409343124434538908e+01,2.697072170434055494e+01,3.131545588981767736e+01,2.957241391391125518e+01,3.233898336828718811e+01,3.267348818607587901e+01,0.000000000000000000e+00,3.301588418739987674e+01,3.081527939340362821e+01,2.879578937233559088e+01,3.064666549502537407e+01,3.326115789383746346e+01,3.111751687069326522e+01,2.860875810037202882e+01,3.212101674373914761e+01,3.141348280976355767e+01,2.625011770882881734e+01,3.415403008800981866e+01,3.270825637606253622e+01,2.530462665110719911e+01,3.180197932386010962e+01,2.866597851467082236e+01,3.140917037325500871e+01,2.879812178750285767e+01,2.800133913274414965e+01,3.336086656143970686e+01,3.149480639241050639e+01,2.671290806113003669e+01,2.825829522925807424e+01,3.070162221630348043e+01,3.052271426009849264e+01,2.984900017498756242e+01,3.348245478999723446e+01,3.084481791080868973e+01,3.023035754661793817e+01,3.254100573688259601e+01,3.040116734454179692e+01,3.188130190618480597e+01,3.256943429921599886e+01,3.307386119545525105e+01,2.960380264911096404e+01,3.225010125025143282e+01,3.081271101639132581e+01,3.354431748732720564e+01
3.194307001207920393e+01,3.096405856744660667e+01,3.247578081294037133e+01,3.324117830019649489e+01,3.189903399478140500e+01,3.101024711671031753e+01,3.128917379793586306e+01,3.161486806065998678e+01,3.175409312602275946e+01,3.214534550537518953e+01,3.155559662993591630e+01,2.655892701042959914e+01,3.301588418739987674e+01,0.000000000000000000e+00,3.112666399090298341e+01,3.197872520172689548e+01,3.051291844578126344e+01,2.998138750301572486e+01,3.206593582013637445e+01,3.308341131266062973e+01,3.242636636225268632e+01,3.368421740629772643e+01,3.128216299806449996e+01,3.442342159560141113e+01,3.214678158165126121e+01,3.046007712038220916e+01,3.247766811325644198e+01,3.295335282720006376e+01,3.123902560165254272e+01,3.250110013154399269e+01,2.981847109391620165e+01,3.217504785985765636e+01,3.193607389572965261e+01,3.319645261107303469e+01,3.286536573986160192e+01,3.202512933607400925e+01,3.047541168349466645e+01,3.276441732426982867e+01,3.420293670862214697e+01,3.252415260703574518e+01,3.169838004887412097e+01,3.240924736076393486e+01,3.172613659344014536e+01,3.348845383625165084e+01,2.913324157097597578e+01,3.233794523511122776e+01,3.280225371230852005e+01,3.034126563434940493e+01,3.253591677397997728e+01,2.810937750607018870e+01
3.192382722056684941e+01,3.074706315199132689e+01,3.155693305272408011e+01,3.166599563763184477e+01,3.101413623961171595e+01,3.262266159871779792e+01,2.945555139233458419e+01,3.220555523929462538e+01,3.148298968624386518e+01,3.005602097721291699e+01,3.068908932347672192e+01,2.699580016441033337e+01,3.081527939340362821e+01,3.112666399090298341e+01,0.000000000000000000e+00,3.078979608376861421e+01,3.186235342036843221e+01,3.137345282838746741e+01,3.139032203162318524e+01,3.263511296527551053e+01,3.164680383666522090e+01,3.223673653369978354e+01,3.093855964166952788e+01,3.407914238084651970e+01,3.180157782563055946e+01,3.178286657481112343e+01,3.194653217709412729e+01,3.050688898255478065e+01,3.183261167994850638e+01,3.080863917222762893e+01,3.007575034928964186e+01,3.271010189309015459e+01,3.010134628123406131e+01,3.117238163556089603e+01,3.219401943468781724e+01,3.100048861409223377e+01,3.005575571509475097e+01,3.116462996994486190e+01,3.391677132499805225e+01,3.239170421832064051e+01,3.132389756147146187e+01,3.345175695114389924e+01,3.233222355005740667e+01,3.220761664524424361e+01,3.040586262297055953e+01,2.805469747497164335e+01,2.944972912290044675e+01,3.193897344332048505e+01,3.257396686354534410e+01,3.129804834482105846e+01
3.196378749644545891e+01,3.092747244725859801e+01,3.255124058816704036e+01,3.230313311883686822e+01,2.726450070384265345e+01,3.255684840119215551e+01,2.929902168990432898e+01,2.862524143829268652e+01,3.210488147249665758e+01,3.133161525297350991e+01,3.215671043758627690e+01,2.757012348476042973e+01,2.879578937233559088e+01,3.197872520172689548e+01,3.078979608376861421e+01,0.000000000000000000e+00,3.060805803914759338e+01,2.988526377615141172e+01,3.247043781052914824e+01,3.204576054762687676e+01,3.183519398809210088e+01,3.320656239275290034e+01,2.970165559667411515e+01,3.333803105612474837e+01,3.189407242594558767e+01,3.163371346242298898e+01,3.132530789766205359e+01,3.094563243048278167e+01,3.104537704022822453e+01,3.059563741795420100e+01,2.979943937957385103e+01,3.243596335883815129e+01,3.131986164144509743e+01,3.180744572089973587e+01,3.253139260244196862e+01,3.125079452131102187e+01,2.998752245953362205e+01,3.158735694199753397e+01,3.391357224590821318e+01,3.192879465979847708e+01,3.138184830724237528e+01,3.224324449837880024e+01,3.223477908629985222e+01,3.279294070296357688e+01,3.129685900188601977e+01,3.232779766461993631e+01,3.204382235792073175e+01,3.121528241273981408e+01,3.181658279774214293e+01,3.092401703006189706e+01
3.031430763503556491e+01,2.878203852838187515e+01,3.234148024748679262e+01,3.193854676817233340e+01,3.016102529655235287e+01,2.694809506403093025e+01,2.748628951746482585e+01,3.099463078160577112e+01,2.908987974437557966e+01,3.035417329289085586e+01,3.172973138826368000e+01,2.782897082352074847e+01,3.064666549502537407e+01,3.051291844578126344e+01,3.186235342036843221e+01,3.060805803914759338e+01,0.000000000000000000e+00,2.984115242214873120e+01,2.932733569686044461e+01,3.279550290221319386e+01,3.149298638735983502e+01,3.005339514931183942e+01,2.691183001290180243e+01,3.310381172234139058e+01,3.111207400234719955e+01,3.098080343037702988e+01,3.146868817105767846e+01,3.316938252938018650e+01,3.073147907216593211e+01,3.016084689511534478e+01,3.159409166166916805e+01,3.162640458349253691e+01,3.175100933614567467e+01,3.142269542968076479e+01,3.258445815382837907e+01,3.234366746932641234e+01,3.060704635106767313e+01,3.312215846264342645e+01,3.337357485499303777e+01,2.996265916873475277e+01,3.210279727616586598e+01,2.926251524470789889e+01,3.084633673867218562e+01,3.287068809075795173e+01,2.988894649424303651e+01,3.241125996849920199e+01,3.263951154036473667e+01,2.891109884903424643e+01,3.111396463328785345e+01,2.607158963228079074e+01
3.038390171759846936e+01,2.851432164071561104e+01,2.889867706996646746e+01,3.114564092022905584e+01,3.162018756849786882e+01,3.133923601770676726e+01,2.985103231094692333e+01,3.122290788844802023e+01,2.892359765220966494e+01,3.061873939430443059e+01,3.174756907109470916e+01,2.903790750032686674e+01,3.326115789383746346e+01,2.998138750301572486e+01,3.137345282838746741e+01,2.988526377615141172e+01,2.984115242214873120e+01,0.000000000000000000e+00,2.970818530535192536e+01,3.245488593505785957e+01,2.827790180707295775e+01,3.313347417110321658e+01,3.085492303930035263e+01,3.364712798373010116e+01,2.892462801888045476e+01,3.153945206828841918e+01,3.210377889789141648e+01,3.250298373195755630e+01,3.125726680046900441e+01,3.101817223293897285e+01,3.166857062462239014e+01,3.193040004267539089e+01,3.076615254433371405e+01,3.116063778795626149e+01,3.273676653197780695e+01,3.089482607687378746e+01,2.984054617160619216e+01,3.121410790724250717e+01,3.337396597442528901e+01,3.164001588523032993e+01,3.182147040696781204e+01,3.200458669700773839e+01,3.066503444971530712e+01,3.222762016687542541e+01,3.062051937650215550e+01,3.160290319915496227e+01,3.297613285992725451e+01,3.074192256661421396e+01,3.266186558095152748e+01,2.472808365192999958e+01
3.111709694602491894e+01,2.921278357455183539e+01,3.096306918633043992e+01,2.813528361178218162e+01,3.222964330503209851e+01,2.925500032172370624e+01,2.785195507078505273e+01,3.224821412811488131e+01,3.048898870636386960e+01,3.196812304059553611e+01,3.212940775925022052e+01,2.798145981023870732e+01,3.111751687069326522e+01,3.206593582013637445e+01,3.139032203162318524e+01,3.247043781052914824e+01,2.932733569686044461e+01,2.970818530535192536e+01,0.000000000000000000e+00,3.195277750353442769e+01,3.107074047427035168e+01,2.947714655457946265e+01,2.789271509725579890e+01,3.214058622146944089e+01,3.259981485937690593e+01,2.859429284476032862e+01,3.168413081664928654e+01,3.290828455069905800e+01,3.144652205460961625e+01,3.232940922558647401e+01,3.018920476848820300e+01,3.069716745850573147e+01,3.217810663755022915e+01,2.973246124059568984e+01,3.297696055959036698e+01,3.239199383734289484e+01,3.112306985522083380e+01,3.239801510586379152e+01,3.360137054424959047e+01,3.257672659259570480e+01,3.152130906805547284e+01,3.026070722657559386e+01,2.957224684639257362e+01,3.354171278099134668e+01,3.129679719011409844e+01,3.341154800212705567e+01,3.332640332132540095e+01,2.969607002516029581e+01,3.113595826736872141e+01,2.788725164539564361e+01
3.201521164374761241e+01,3.009140910676102720e+01,3.115880707147465500e+01,2.994188177015971775e+01,3.297385659124824997e+01,3.373392373071160932e+01,2.324932582087774691e+01,3.285124541820144373e+01,3.096504652977868943e+01,2.563609605432758798e+01,3.336018670327996460e+01,3.269819308751297626e+01,2.860875810037202882e+01,3.308341131266062973e+01,3.263511296527551053e+01,3.204576054762687676e+01,3.279550290221319386e+01,3.245488593505785957e+01,3.195277750353442769e+01,0.000000000000000000e+00,3.243309264809604997e+01,3.082241476923254453e+01,3.217061295971792845e+01,3.443299801444433683e+01,3.276245567643019996e+01,3.063561598351765269e+01,3.310764158050974970e+01,3.246056817173204934e+01,3.145297154883063584e+01,3.269672948177483818e+01,2.985198498435180881e+01,3.351131660358855413e+01,3.193979840810366255e+01,2.359601917798752169e+01,2.911784871382239714e+01,2.975830952035900268e+01,3.302798330036046082e+01,3.129836018050815838e+01,3.440895006555429347e+01,2.901317100745773558e+01,3.153868763919755480e+01,3.348159452534646618e+01,3.235772268000661711e+01,3.388398580029630125e+01,3.288266876850566689e+01,3.296415360705474029e+01,3.321565640146101117e+01,3.304239714113360549e+01,3.212879509728382743e+01,3.298410916313039820e+01
3.220617261100481699e+01,3.061480897916587907e+01,3.132508679971984122e+01,3.226719632543870375e+01,3.157571223462790755e+01,2.995591889928063267e+01,2.915993367970528283e+01,3.294818042447201378e+01,2.638998965295775179e+01,3.044330296534083402e+01,3.230768146100368199e+01,3.053040150729855995e+01,3.212101674373914761e+01,3.242636636225268632e+01,3.164680383666522090e+01,3.183519398809210088e+01,3.149298638735983502e+01,2.827790180707295775e+01,3.107074047427035168e+01,3.243309264809604997e+01,0.000000000000000000e+00,3.231284007279297299e+01,3.150055028329316542e+01,3.416079702770331039e+01,3.234244629195052312e+01,3.201940977366786711e+01,3.194484449289321759e+01,3.237521019652129439e+01,3.198567102371029591e+01,3.172606533830420261e+01,3.184800812207953413e+01,3.239248022605815436e+01,3.283976666334653771e+01,3.060252865260410715e+01,3.362998261577770620e+01,3.182858876280988625e+01,3.180292199526777353e+01,3.296939330342631536e+01,3.344534198886351817e+01,2.830844688237067075e+01,3.243895900632476526e+01,3.318849944641058869e+01,3.218023238742051007e+01,2.904218567106265780e+01,3.026538926467754465e+01,3.278049990577936512e+01,3.147942882891598515e+01,3.183983619698676293e+01,3.292688311825078529e+01,3.127091844140494459e+01
3.271523524594408627e+01,3.349404842693166984e+01,3.385273313060191214e+01,2.993773309003218230e+01,3.279702936444196837e+01,2.951412325271732584e+01,2.809710275946124014e+01,3.332473028446250396e+01,3.034029768002783101e+01,3.298273711652040419e+01,3.130450045667226888e+01,3.287929609833082623e+01,3.141348280976355767e+01,3.368421740629772643e+01,3.223673653369978354e+01,3.320656239275290034e+01,3.005339514931183942e+01,3.313347417110321658e+01,2.947714655457946265e+01,3.082241476923254453e+01,3.231284007279297299e+01,0.000000000000000000e+00,3.298869218436949780e+01,3.502842116398747407e+01,3.368899833466320359e+01,2.947098793041444864e+01,3.324417803726603893e+01,3.363231422110435886e+01,3.269948429415930491e+01,3.317963658832145768e+01,2.826986383232362243e+01,3.320120458903726046e+01,3.336354054763961585e+01,2.635897157623922027e+01,3.186272642313284109e+01,3.305706087495627798e+01,3.342596243743999196e+01,3.391100689344017383e+01,3.484978570899284023e+01,2.957881507676297161e+01,3.240453854181296123e+01,2.893737552794097923e+01,2.964999777091740896e+01,3.401038576090801513e+01,3.300773042903288967e+01,3.416902896237026255e+01,3.430011768485009327e+01,3.319191041988840141e+01,3.010645641872653044e+01,3.302534143977023007e+01
2.993332040478290423e+01,3.057407633850329631e+01,3.221341816626603816e+01,2.957768378506188611e+01,2.937954576750637159e+01,3.079893802735214337e+01,2.705339300415997172e+01,3.074305162819323201e+01,3.186179000463120303e+01,3.195884234497386345e+01,3.090654264931893636e+01,2.776484761871137152e+01,2.625011770882881734e+01,3.128216299806449996e+01,3.093855964166952788e+01,2.970165559667411515e+01,2.691183001290180243e+01,3.085492303930035263e+01,2.789271509725579890e+01,3.217061295971792845e+01,3.150055028329316542e+01,3.298869218436949780e+01,0.000000000000000000e+00,2.773962164087011217e+01,3.122070384325904868e+01,2.733180097359507243e+01,3.196448803699448149e+01,3.108347047025430498e+01,3.005860967993315214e+01,2.857100497063896682e+01,3.081427934547517111e+01,2.875960262854922789e+01,3.206507175879035287e+01,3.113329668876070144e+01,3.129089058253226341e+01,3.213455878158929124e+01,3.024778325591810813e+01,3.196332648250567843e+01,3.234430794929807718e+01,3.171500368867580022e+01,3.097643838523580939e+01,3.014816558543085634e+01,2.909435155892878555e+01,3.281212977484360493e+01,2.864185924391149030e+01,3.285803506888647263e+01,3.181953176907516223e+01,2.804508909550757068e+01,2.987472036081333471e+01,2.889527871368645151e+01
